Nombre,Brand,Link,price-verde,price-gris,price-rojo,SKU,Descripcion,Img
Cerveza Doppebock negra 6.5° 30 cc,Volcanes del Sur,https://www.jumbo.cl/cerv-volcanes-bock-ne-5-5g-bot-330cc/p,,$1.350,,Código: 915984,"Se caracteriza por su gran cuerpo y una sofisticada mezcla de sabor a maltas y café tostado, que la hacen ideal para los días fríos.",https://jumbo.vtexassets.com/arquivos/ids/428098-750-750?width=750&height=750&aspect=true
Pack 4 un. Cervezas chocolate 6.7° 350 cc,Volcanes del Sur,https://www.jumbo.cl/pack-cerveza-volcanes-chocolate-4-unid-350-cc-c-u/p,,$5.350,,Código: 1259967-PAK,"La exclusiva cerveza ""Strong Lager"" de Volcanes del Sur está elaborada en base a agua mineral de origen termal. En su versión de 350 cc.",https://jumbo.vtexassets.com/arquivos/ids/367117-750-750?width=750&height=750&aspect=true
Cerveza Stout botella 330 cc,Guayacán,https://www.jumbo.cl/cerveza-artesanal-guayacan-330-ml-stout-intenso-volumen/p,,$1.700,,Código: 1540604,"Cerveza de profundo color negro con matices cobrizos, destaca por su intensidad de aromas y sabores. La malta y la cebada tostada salen a relucir en esta cerveza, cuya maceración se realiza a alta temperatura para lograr mayor volumen en boca. Las notas a café, vainilla y cacao se sustentan muy bien sobre el peso de la malta y sus 6º de alcohol.",https://jumbo.vtexassets.com/arquivos/ids/295274-750-750?width=750&height=750&aspect=true
Cerveza arándano botella 330 cc,Kunstmann,https://www.jumbo.cl/cerveza-kunstmann-botella-330-cc-sabor-arandano/p,,$1.790,,Código: 1260878,Deliciosa cerveza artesanal sabor arándano.  Perfecta para compartir y degustar en compañía de amigos.,https://jumbo.vtexassets.com/arquivos/ids/293467-750-750?width=750&height=750&aspect=true
Cerveza Negra lata 473 cc,Becker,https://www.jumbo.cl/becker-lata-negra-473-1877243/p,,$750,,Código: 1877243,Cerveza Becker en su lata negra con un formato de 473 cc. Ideal para una tarde calurosa o pasar un buen rato con los amigos.,https://jumbo.vtexassets.com/arquivos/ids/434056-750-750?width=750&height=750&aspect=true
Cerveza sin alcohol 500 cc,Grünbacher,https://www.jumbo.cl/cerveza-sin-alcohol-500-cc/p,,$2.299,,Código: 1843854,Cerveza rubia sin alcohol. La cerveza Grünbacher es un prodcuto elaborado en Alemania. De las más sofisticada cervezas.,https://jumbo.vtexassets.com/arquivos/ids/355973-750-750?width=750&height=750&aspect=true
Pack 4 un. Cerveza súper dry vnr 330 cc,Asahi,https://www.jumbo.cl/cerv-asahi-super-dry-vnr-330cc-2/p,,$4.699,,Código: 1784285-PAK,"Asahi Super Dry se caracteriza por su exclusivo sabor “Karakuchi”, que significa seco, con un carácter sofisticado, refrescante y un sabor que lo convierte en un buen complemento para maridar cualquier preparación.Utiliza ingredientes  donde destaca la cebada malteada, seleccionada de una red exclusiva de proveedores de granos de todo el mundo, garantizando una calidad uniforme en todo el mundo. Asimismo, utilizan finos lúpulos que le dan aroma y un elegante toque de amargor, además de arroz, lo que permite dar un delicado sabor que deja un paladar limpio y seco.",https://jumbo.vtexassets.com/arquivos/ids/423920-750-750?width=750&height=750&aspect=true
Cerveza London Pride botella 500 cc,Fullers,https://www.jumbo.cl/cerveza-fullers-500-ml-london-pride/p,,$1.999,,Código: 1212095,"La cerveza que le ha dado fama a Fullers, en gran parte gracias a su sabor clásico y equilibrado. Gran cuerpo, sabores desarrollados, complementados con el gusto del lúpulo que proviene de finas variedades como Challenger, Northdown y Target. Final afrutado. En nariz, aromas muy frescos a malta y caramelo.",https://jumbo.vtexassets.com/arquivos/ids/288244-750-750?width=750&height=750&aspect=true
Cerveza lata 500 cc,Urquel,https://www.jumbo.cl/cerveza-urquell-500-ml-checa/p,,$1.999,,Código: 263680,"La original Pilsner, directamente desde Republica Checa. Con un método de fabricación única (decocción triple), de tipo lager y rubia. Con una espuma rica, cremosa y humeda, que le da un sabor inigualable.",https://jumbo.vtexassets.com/arquivos/ids/398302-750-750?width=750&height=750&aspect=true
Pack 6 un. Cerveza 4.8° botella 330 cc,Flensburger,https://www.jumbo.cl/cerv-flensburger-dunkel-4-8-bot-330cc-x6-1168924-pak/p,,$10.290,,Código: 1168924-PAK,"Cerveza full fermentada en el fondo, de color ámbar oscuro con una pronunciada nota a malta tostada, un cuerpo complejo y un fino carácter seco. Único gracias a la nota equilibrada y característica de caramelo, que abarca un espectro de aromas que van desde toffee ligero hasta matices de café ligeramente tostado.",https://jumbo.vtexassets.com/arquivos/ids/430914-750-750?width=750&height=750&aspect=true
Cerveza 500 cc,Franziskaner,https://www.jumbo.cl/cerveza-franziskaner-botella-500-cc-alemana/p,,$2.299,,Código: 949036,"La Franziskaner es una de las cervezas de trigo más conocidas y apreciadas del mundo. Procede, cómo no, de Múnich, de la cervecera Spaten-Franziskaner, una empresa que nació allá por el siglo XIV y que es la más antigua de toda Alemania.",https://jumbo.vtexassets.com/arquivos/ids/397767-750-750?width=750&height=750&aspect=true
Cerveza Pale Ale 4.5° botella 330 cc,Del Puerto,https://www.jumbo.cl/cerveza-del-puerto-rubia-4-5-botella-330-cc/p,,$1.290,,Código: 926043,"Rubia intensa con aromas expresivos que recuerdan a frutos secos, como almendras horneadas, con matices herbáceos, cítricos y florales.",https://jumbo.vtexassets.com/arquivos/ids/375734-750-750?width=750&height=750&aspect=true
Pack 6 un. Cerveza botella 355 cc,Escudo,https://www.jumbo.cl/pack-cerveza-escudo-6-unid-355-c-u/p,,$4.350,,Código: 263557-PAK,"Cerveza lager de cuerpo excepcional, profundo color dorado y sabor único; cualidades preferidas por los conocedores y que hacen que Escudo sea más cerveza. Escudo es una cerveza lager, pero no es para cualquiera: es una cerveza con carácter para los que viven la vida con actitud y saben y quieren ir por más. Su cuerpo es excepcionalmente robusto, su color es dorado profundo, y su sabor es intenso e inconfundible. Estas destacadas cualidades pueden disfrutarse en cada sorbo, donde queda en evidencia que Escudo es más cerveza.",https://jumbo.vtexassets.com/arquivos/ids/398813-750-750?width=750&height=750&aspect=true
Cerveza fruitesse botella 250 cc,Lifemans,https://www.jumbo.cl/cerveza-liefmans-250-ml/p,,$2.490,,Código: 1331043,"Sabor frutoso, placenteramente dulce, espumante y refrescante con suaves burbujas, que la hacen irresistible para una mujer con estilo y ganas de probar algo nuevo.",https://jumbo.vtexassets.com/arquivos/ids/175261-750-750?width=750&height=750&aspect=true
Cerveza nastro azzurro 330 cc,Peroni,https://www.jumbo.cl/cerveza-peroni-nastro-azzurro-botella-330-cc/p,,$1.199,,Código: 1744805,"Peroni es la cerveza Premium más vendida en Italia. Se caracteriza por ser una cerveza de cuerpo ligero, con un toque de malta.",https://jumbo.vtexassets.com/arquivos/ids/423909-750-750?width=750&height=750&aspect=true
Pack 6 un. Cerveza lager lata 330 cc,Carlsberg,https://www.jumbo.cl/pack-cerveza-carlsberg-6-unid-330-cc-c-u/p,,$5.600,,Código: 981932-PAK,"Cerveza lager bien proporcionada de baja fermentación con un sabor de lúpulo, granos, hojas de pino y manzanas danesas de verano",https://jumbo.vtexassets.com/arquivos/ids/342057-750-750?width=750&height=750&aspect=true
Cerveza lager lata 350 cc,Becker,https://www.jumbo.cl/cerveza-becker-lata-350-cc/p,,$589,,Código: 263502,"Se caracteriza por ser una cerveza refrescante, de sabor equilibrado, fácil de tomar y amigable para todos con sus 4,5 grados de alcohol. Elaborada con ingredientes 100% naturales y sin aditivos, hacen de Becker una cerveza de tipo lager totalmente fresca.",https://jumbo.vtexassets.com/arquivos/ids/262978-750-750?width=750&height=750&aspect=true
Cerveza Weizen 5.1° botella 330 cc,Flensburger,https://www.jumbo.cl/cerveza-weizen-flensburger-5-1-330-cc/p,$1.439,,,Código: 1168925,"Elaborada en la mejor calidad Premium, con malta caramelo ligero y solo los mejores lúpulos aromáticos. Nuestra Flensburger es una cerveza muy ligera y fina con una espuma perfecta, un sabor fresco y una flor de lúpulo agradablemente ligera.",https://jumbo.vtexassets.com/arquivos/ids/286509-750-750?width=750&height=750&aspect=true
Pack 4 un. Cervezas doble malta 350 cc,Volcanes del Sur,https://www.jumbo.cl/cerv-volcanes-del-sur-doble-malta-350cc-2/p,,$5.800,,Código: 1845575-PAK,"La exclusiva cerveza ""Doble Malta"" de Volcanes del Sur está elaborada en base a agua mineral de origen termal. En su versión de 350 cc.",https://jumbo.vtexassets.com/arquivos/ids/367249-750-750?width=750&height=750&aspect=true
Pack 4 un. Cerveza Ruibarbo botella 355 cc,Austral,https://www.jumbo.cl/cerv-austral-ruibarbo-bot-355cc-2/p,,$6.300,,Código: 1750106-PAK,"Austral Ruibarbo es una cerveza de color dorado muy intenso, acompañada de un delicado y elegante toque de ruibarbo, una planta de origen asiático que se caracteriza por sus gruesos tallos rojizos.",https://jumbo.vtexassets.com/arquivos/ids/289326-750-750?width=750&height=750&aspect=true
Pack 4 un. Cervezas sin filtrar 350 cc,Volcanes del Sur,https://www.jumbo.cl/cerv-volcanes-del-sur-sin-filtrar-350cc/p,,$5.800,,Código: 1845576-PAK,"Una cerveza lager rubia, que hace honor al milenario método artesanal de elaboración y fermentación. Muy bien equilibrada, suave y de blanca y cremosa espuma.",https://jumbo.vtexassets.com/arquivos/ids/367252-750-750?width=750&height=750&aspect=true
Cerveza Premium Lager 5.0° lata 350 cc,Royal Guard,https://www.jumbo.cl/cerveza-royal-lata-350-cc-nacional/p,,$950,,Código: 263660,La más clásica de nuestras variedades conserva siempre el gran sabor de su receta de 2 lúpulos. Uno para el aroma y otro para el amargor justo.,https://jumbo.vtexassets.com/arquivos/ids/373229-750-750?width=750&height=750&aspect=true
Cerveza negra 4.9° botella 500 cc,Oettinger,https://www.jumbo.cl/cerveza-negra-49-gl-oettinger-alemana-botella-500-cc/p,,$1.499,,Código: 461676,"Una cerveza negra de tipo Lager. Probablemente la cerveza más popular alemana, al alcance del bolsillo.",https://jumbo.vtexassets.com/arquivos/ids/295635-750-750?width=750&height=750&aspect=true
Cerveza Pikantus 7.3° 500 cc,Erdinger,https://www.jumbo.cl/cerveza-pikantu-erdinger-7-3-500-cc/p,,$2.390,,Código: 961127,Intenso y de múltiples capas: el Pikantus es una noble obra maestra del arte cervecero bávaro. También es ideal como aperitivo.,https://jumbo.vtexassets.com/arquivos/ids/423251-750-750?width=750&height=750&aspect=true
Pack 6 un. Cerveza lata 4.4° 473 cc,Pilsen del Sur,https://www.jumbo.cl/cr-corp-planeta-organica-banana360ml-1884947-pak/p,,$4.890,,Código: 1884947-PAK,,https://jumbo.vtexassets.com/arquivos/ids/453432-750-750?width=750&height=750&aspect=true
Cerveza importada A.K. botella 330 cc c/u,Damm,https://www.jumbo.cl/cerveza-a-k-damm-4-8-330-cc/p,,$1.690,,Código: 1042539,"A.K.Damm se lanzó en 2001 para celebrar el 125 aniversario y homenajear a nuestro fundador August Kuentzmann Damm: agua, malta de cebada, lúpulo y levadura. Una perfecta combinación del carácter alemán con la suavidad y el refinamiento francés. Resalta su sabor e imagen refinada con una cerveza con cuerpo. Destaca por su envase premium y único.",https://jumbo.vtexassets.com/arquivos/ids/351935-750-750?width=750&height=750&aspect=true
Pack 4 un. Cervezas Strong 350 cc,Volcanes del Sur,https://www.jumbo.cl/cerveza-volcanes-strong-6-7-botella-350-cc/p,,$5.350,,Código: 1703058-PAK,"La mezcla perfecta entre el dulzor del chocolate, la elegancia del sabor a naranja y la fuierza de una cerveza bock. De sabor intenso y notas tostadas que la convierten en una variedad única y atractiva. Altamente recomendada como bajativo.",https://jumbo.vtexassets.com/arquivos/ids/367126-750-750?width=750&height=750&aspect=true
Pack 4 un. Cerveza Urban Wheat Ale 4.2° botella 355 cc,Goose Island,https://www.jumbo.cl/pack-cerveza-goose-island-ale-4-unid-355-cc-c-u/p,,$5.200,,Código: 1677719-PAK,"Inspirado en la ciudad de Chicago y densamente poblado de sabor, el aroma picante de los lúpulos Cascade de 312 es seguido por un sabor a cerveza fresca y afrutada que se entrega en un cuerpo suave y cremoso que es inmensamente refrescante.",https://jumbo.vtexassets.com/arquivos/ids/338154-750-750?width=750&height=750&aspect=true
Cerveza Belga 8.5° 330 cc,Duvel,https://www.jumbo.cl/cerveza-duvel-330-ml-belga-8-5-importada/p,,$2.690,,Código: 1352634,"Duvel es una cerveza natural con un amargor sutil, un aroma refinado y un fuerte sabor a lúpulo. El proceso de elaboración de 90 días garantiza un estilo auténtico, una perla delicada y un sabor suave y agradable.",https://jumbo.vtexassets.com/arquivos/ids/180763-750-750?width=750&height=750&aspect=true
Cerveza paulaner munchner hell lata 500c,Paulaner,https://www.jumbo.cl/cerveza-paulaner-munchner-hell-lata-500c-1874769/p,,$1.599,,Código: 1874769,"Una cerveza que rinde todo un homenaje a la vida bávara. De color rubio, agradable al paladar, con finos toques de malta y liviano dulzor.",https://jumbo.vtexassets.com/arquivos/ids/442065-750-750?width=750&height=750&aspect=true
Cerveza Silver 350 cc,Escudo Silver,https://www.jumbo.cl/cerveza-silver-escudo-lata-350-cc/p,,$549,,Código: 1726574,"Su cuerpo redondo, color dorado brillante, sabor intensamente refrescante y 5° de alcohol, hacen de esta nueva variedad una cerveza con carácter y que al mismo tiempo es muy fácil de tomar.",https://jumbo.vtexassets.com/arquivos/ids/284209-750-750?width=750&height=750&aspect=true
Cerveza 5° lata 350 cc,Coors,https://www.jumbo.cl/cerv-coors-5-0g-lata-350cc/p,,$810,,Código: 1800113,"Por más de 145 años, cinco generaciones de cerveceros de la familia Coors han llevado adelante un compromiso con hacer las cosas a su manera. Con esta obstinada determinación, crearon THE ORIGINAL AMERICAN STYLE LAGER. Una cerveza de gran sabor, que mantiene su receta desde 1873.",https://jumbo.vtexassets.com/arquivos/ids/418194-750-750?width=750&height=750&aspect=true
Cerveza IPA 4.5° botella 330 cc,Del Puerto,https://www.jumbo.cl/cerveza-ipa-del-puerto-4-5-330-cc/p,,$1.600,,Código: 1743065,"Del estilo Session IPA, con dry hopping de lúpulos calypso y experimentales, presenta un tono amarillo dorado y aromas a frutas tropicales y florales. Es equilibrada y fresca, con amargor redondo e intenso. Ideal con pescados marinados y costillar a la chilena.",https://jumbo.vtexassets.com/arquivos/ids/286606-750-750?width=750&height=750&aspect=true
Cerveza münchner 4.9° botella 500 cc,Paulaner,https://www.jumbo.cl/cerveza-original-m-nchner-paulaner-500-ml-4-9/p,,$2.199,,Código: 1551617,"Un clásico en Múnich y el alimento básico bávaro por excelencia. Esta cerveza clara y de un brillante color dorado, burbujeante en el vaso y coronada con una espuma blanca, se degusta tradicionalmente a la sombra de los castaños.",https://jumbo.vtexassets.com/arquivos/ids/288243-750-750?width=750&height=750&aspect=true
Pack 4 un. Cerveza Amber Ale botella 330 cc,Mestra,https://www.jumbo.cl/pack-cerveza-mestra-amber-ale-4-unid-330-cc-c-u/p,,$5.490,,Código: 765127-PAK,"Una cerveza que expresa todo lo que es el icónico Barrio Italia: ondero y acogedor. Equilibrada, de color ambar gracias a la malta caramelo.",https://jumbo.vtexassets.com/arquivos/ids/311105-750-750?width=750&height=750&aspect=true
Pack 12 un. Cerveza 330 cc,Mahou,https://www.jumbo.cl/pack-cerveza-mahou-12x330cc-1855343-pak/p,,$8.390,,Código: 1855343-PAK,Disfruta del sabor clásico de la cerveza Mahou en su pack de 12 unidades. Tradición original desde 1890.,https://jumbo.vtexassets.com/arquivos/ids/452735-750-750?width=750&height=750&aspect=true
Cerveza best extra Stout 6.3° botella 375 cc,Coopers,https://www.jumbo.cl/cerveza-best-extra-stout-coopers-6-3-375-cc/p,,$1.599,,Código: 455586,Una cerveza Stout rica y compleja con un sabor robusto y complejo. Estilo Ale. Producto originado en Australia,https://jumbo.vtexassets.com/arquivos/ids/286585-750-750?width=750&height=750&aspect=true
Cerveza Lager botella 330 cc,Heineken,https://www.jumbo.cl/cerveza-heineken-botella-330-cc-nacional/p,,$1.150,,Código: 263585,"Refréscate cada verano con tus amigos, en casa  o la piscina con el mejor sabor y la más práctica botella de Heineken.",https://jumbo.vtexassets.com/arquivos/ids/336780-750-750?width=750&height=750&aspect=true
Pack 3 un. cerveza botella 500 cc c/u,Benediktiner,https://www.jumbo.cl/packcerveza-benediktiner-3bot500cc-vaso/p,,$7.999,,Código: 1532904,Pack cerveza Benediktiner. Una cerveza tipo Ale color ámbar. Pack de tres unidades. Originada en Alemania.,https://jumbo.vtexassets.com/arquivos/ids/339744-750-750?width=750&height=750&aspect=true
